label;count;min;median;mean;max;std;centroid_norm;aliases
April Valentino;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aprilia B Valeria;1;1.0;1.0;1.0;1.0;0.0;1.0;
Apryl Rein;1;1.0;1.0;1.0;1.0;0.0;1.0;
Arabella Bella;1;1.0;1.0;1.0;1.0;0.0;1.0;
Arabelle Raphael;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Arabic Goddess;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aracoeli Nin;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aragne Spicy;1;1.0;1.0;1.0;1.0;0.0;1.0;
Arcadia Davida;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ardelia Alina;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Arden Delaney;1;1.0;1.0;1.0;1.0;0.0;1.0;
Areana Fox;1;1.0;1.0;1.0;1.0;0.0;1.0;
Arete;1;1.0;1.0;1.0;1.0;0.0;1.0;
Arezia Guarnieri;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ari Kajira;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aria Aspen;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aria Austin;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aria Banks;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aria Carson;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aria Haze;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aria Jade;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aria Lee;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aria Michaels;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aria Moon;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aria Rae;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aria Rose;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aria Salazar;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aria Sky;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aria Skye;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aria Sloane;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aria Spencer;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aria Taylor;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ariana Aimes;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ariana Brown;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ariana Carmine;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ariana Cruz;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ariana Fox;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ariana Fuentes;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ariana Leigh;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ariana Maine;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ariana Mun;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ariana Reychers;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ariana Valdes;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ariane Saint Amour;1;1.0;1.0;1.0;1.0;0.0;1.0;
Arianna Armani;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Arianna Jay;1;1.0;1.0;1.0;1.0;0.0;1.0;
Arianna May;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Arianna Sky;1;1.0;1.0;1.0;1.0;0.0;1.0;
Arianna Steele;1;1.0;1.0;1.0;1.0;0.0;1.0;
Arianny Koda;1;1.0;1.0;1.0;1.0;0.0;1.0;
Arie Faye;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ariel Alexus;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ariel Darling;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ariel Gossimer;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ariel Grace;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ariel Lopez;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ariel Nichole;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ariel Pure Magic;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ariel Rebel;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ariel Skye;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ariel Stonem;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ariel Summers;1;1.0;1.0;1.0;1.0;0.0;1.0;
Arielle Aquinas;1;1.0;1.0;1.0;1.0;0.0;1.0;
Arielle Faye;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Arielle Lee;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aries Knightley;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aries Stone;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aries Velour;1;1.0;1.0;1.0;1.0;0.0;1.0;
Arietta Young;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Arina Bik;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Arina Shy;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Arisa Aoyama;1;1.0;1.0;1.0;1.0;0.0;1.0;
Arisa Kuroki;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Arisa Suzuhusa;1;1.0;1.0;1.0;1.0;0.0;1.0;
Armani Black;1;1.0;1.0;1.0;1.0;0.0;1.0;
Armani Monae;1;1.0;1.0;1.0;1.0;0.0;1.0;
Armani St James;1;1.0;1.0;1.0;1.0;0.0;1.0;
Arowyn White;1;1.0;1.0;1.0;1.0;0.0;1.0;
Arrow Star;1;1.0;1.0;1.0;1.0;0.0;1.0;
Artemida;1;1.0;1.0;1.0;1.0;0.0;1.0;
Arteya;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Artimesia Bush;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aruba Jasmine;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aruna Aghora;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Arya Fae;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aryana Adin;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aryana Amatista;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aryana Augustine;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aryana Starr;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aryka Lynne;1;1.0;1.0;1.0;1.0;0.0;1.0;
Asa Of Spades;1;1.0;1.0;1.0;1.0;0.0;1.0;
Asami Ogawa;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ash Lauren;1;1.0;1.0;1.0;1.0;0.0;1.0;
Asha Evans;1;1.0;1.0;1.0;1.0;0.0;1.0;
Asha Heart;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashayia Lucia;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashby Winter;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashden Breeze;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashdon James;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashenn Fire;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ashlee Cox;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ashlee Jae;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashlee Juliet;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashlee Lovett;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ashlee Mae;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashlee Raine;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashleigh Clare;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashleigh Devere;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ashleigh Embers;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ashleigh Gee;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ashleigh Hannah;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashleigh Marie;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashleigh McKenzie;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashleigh Mcauliffe;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Abbott;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Alexander;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Allen;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Anne;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ashley Barbie;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Bell;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Blue;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Brooke;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ashley Brookes;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Brooks;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Bulgari;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ashley Burke;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Crespo;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley CumStar;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Dorenzo;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Edmonds;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Englich;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Fires;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Garland;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Glam;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Gracie;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Graham;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Hobbs;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Ilenfeld;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Jay;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Jensen;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Jones;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Jordan;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Lace;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Lauren;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Licks;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Lightspeed;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Long;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Love;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Luvbug;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Nash;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Nicole;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Puida;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ashley Red;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Robbins;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Roberts;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Rose;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Sage Ellison;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Sinclair;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Spring;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Stone;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Tyler;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashley Vallone;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ashley Williams;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashli Ames;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashli Orion;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashlie Madison;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashlyn Letizzia;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashlyn Rae;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashlynn Brooke;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashlynn Taylor;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashton Anderson;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashton Blake;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashton Devine;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashton Gray;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ashton Haze;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ashton Pierce;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ashton Taylor;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Asia Amour;1;1.0;1.0;1.0;1.0;0.0;1.0;
Asia Carrera;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Asia Deville;1;1.0;1.0;1.0;1.0;0.0;1.0;
Asia Drake;1;1.0;1.0;1.0;1.0;0.0;1.0;
Asia Lee;1;1.0;1.0;1.0;1.0;0.0;1.0;
Asia McKenZie;1;1.0;1.0;1.0;1.0;0.0;1.0;
Asian Shan;1;1.0;1.0;1.0;1.0;0.0;1.0;
Asma Armel;1;1.0;1.0;1.0;1.0;0.0;1.0;
Asol;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aspen Rae;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aspen Richardsen;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aspen Romanoff;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aspen Stevens;1;1.0;1.0;1.0;1.0;0.0;1.0;
Asphyxia Noir;1;1.0;1.0;1.0;1.0;0.0;1.0;
Assolle;1;1.0;1.0;1.0;1.0;0.0;1.0;
Asstyn Martyn;1;1.0;1.0;1.0;1.0;0.0;1.0;
Asteria Diamond;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Astrid Herrara;1;1.0;1.0;1.0;1.0;0.0;1.0;
Astrid Jaymes;1;1.0;1.0;1.0;1.0;0.0;1.0;
Astrid Star;1;1.0;1.0;1.0;1.0;0.0;1.0;
Asuka Ayanami;1;1.0;1.0;1.0;1.0;0.0;1.0;
Asuka Ishihara;1;1.0;1.0;1.0;1.0;0.0;1.0;
Asuka Kyono;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Asuna Fox;1;1.0;1.0;1.0;1.0;0.0;1.0;
Asya Kitty;1;1.0;1.0;1.0;1.0;0.0;1.0;
Atena Paulina;1;1.0;1.0;1.0;1.0;0.0;1.0;
Atenas Andrade;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Athena Anderson;1;1.0;1.0;1.0;1.0;0.0;1.0;
Athena Fleurs;1;1.0;1.0;1.0;1.0;0.0;1.0;
Athena May;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Athena Palomino;1;1.0;1.0;1.0;1.0;0.0;1.0;
Athena Pleasures;1;1.0;1.0;1.0;1.0;0.0;1.0;
Athena Rayne;1;1.0;1.0;1.0;1.0;0.0;1.0;
Athena Summers;1;1.0;1.0;1.0;1.0;0.0;1.0;
Atlanta Moreno;1;1.0;1.0;1.0;1.0;0.0;1.0;
Atomic Ana Algos;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aubree Ice;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aubree Valentine;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aubrey Addison;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aubrey Ansel;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aubrey Belle;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aubrey Chase;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aubrey Edible;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aubrey Evans;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aubrey Gold;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aubrey James;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aubrey Lee;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aubrey Lovelace;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aubrey Luna;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aubrey Marie;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aubrey Paige;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aubrey Rain;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aubrey Sinclair;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aubrey Snow;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aubrey Star;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aubrielle Summer;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aubry Babcock;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Audie Larnock;1;1.0;1.0;1.0;1.0;0.0;1.0;
Audree Jaymes;1;1.0;1.0;1.0;1.0;0.0;1.0;
Audrey;1;1.0;1.0;1.0;1.0;0.0;1.0;
Audrey Aguilera;1;1.0;1.0;1.0;1.0;0.0;1.0;
Audrey Bitoni;1;1.0;1.0;1.0;1.0;0.0;1.0;
Audrey Elson;1;1.0;1.0;1.0;1.0;0.0;1.0;
Audrey Hemingway;1;1.0;1.0;1.0;1.0;0.0;1.0;
Audrey Hempburne;1;1.0;1.0;1.0;1.0;0.0;1.0;
Audrey Holiday;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Audrey Jane;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Audrey Lords;1;1.0;1.0;1.0;1.0;0.0;1.0;
Audrey Miles;1;1.0;1.0;1.0;1.0;0.0;1.0;
Audrey Nicole;1;1.0;1.0;1.0;1.0;0.0;1.0;
Audrey Reid;1;1.0;1.0;1.0;1.0;0.0;1.0;
Audrey Rose;1;1.0;1.0;1.0;1.0;0.0;1.0;
Audrina Hill;1;1.0;1.0;1.0;1.0;0.0;1.0;
Audrina Lee;1;1.0;1.0;1.0;1.0;0.0;1.0;
Audrina Raine;1;1.0;1.0;1.0;1.0;0.0;1.0;
August Ames;1;1.0;1.0;1.0;1.0;0.0;1.0;
Augusta Crystal;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aurelia Lu;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aurelia Perez;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aurmi;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aurora Amara;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aurora Belle;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aurora Fong;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aurora Frost;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aurora Green;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aurora Jade;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aurora Lopez;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aurora Marchesani;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aurora Monroe;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aurora Morgenrote;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aurora Odaire;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aurora Rainbow;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aurora Raven;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aurora Snow;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aurora Winters;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aussie Jewel;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Austin ORiley;1;1.0;1.0;1.0;1.0;0.0;1.0;
Austin Reines;1;1.0;1.0;1.0;1.0;0.0;1.0;
Austin Taylor;1;1.0;1.0;1.0;1.0;0.0;1.0;
Austyn Summers;1;1.0;1.0;1.0;1.0;0.0;1.0;
Autumn Angel;1;1.0;1.0;1.0;1.0;0.0;1.0;
Autumn Austin;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Autumn Berlin;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Autumn Bodell;1;1.0;1.0;1.0;1.0;0.0;1.0;
Autumn Gram;1;1.0;1.0;1.0;1.0;0.0;1.0;
Autumn Jade;1;1.0;1.0;1.0;1.0;0.0;1.0;
Autumn Kline;1;1.0;1.0;1.0;1.0;0.0;1.0;
Autumn Leaf;1;1.0;1.0;1.0;1.0;0.0;1.0;
Autumn Love;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Autumn Riley;1;1.0;1.0;1.0;1.0;0.0;1.0;
Autumn Skye;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Autumn Viviana;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ava Adore;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Alba;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Austen;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Ava Black;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Campos;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Cash;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Courcelles;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava DAmore;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Davis;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Devine;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Eden;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Hardy;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Jay;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Jordan;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Kelly;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Koxxx;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Lauren;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava List;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Little;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Lustra;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Mendes;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Miller;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Ramon;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Rose;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Sinclaire;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Stone;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Taylor;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Verde;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ava Vincent;1;1.0;1.0;1.0;1.0;0.0;1.0;
Avah Sweetz;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Avalon Aries;1;1.0;1.0;1.0;1.0;0.0;1.0;
Avalon Heart;1;1.0;1.0;1.0;1.0;0.0;1.0;
Avalon Mira;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Avalynne OBrien;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aveira;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aveline Kristie;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Averie Moore;1;1.0;1.0;1.0;1.0;0.0;1.0;
Avery Adair;1;1.0;1.0;1.0;1.0;0.0;1.0;
Avery Alena;1;1.0;1.0;1.0;1.0;0.0;1.0;
Avery Cristy;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Avery Jennae;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Avery Johannson;1;1.0;1.0;1.0;1.0;0.0;1.0;
Avery Moon;1;1.0;1.0;1.0;1.0;0.0;1.0;
Avery Paige;1;1.0;1.0;1.0;1.0;0.0;1.0;
Avery Ray;1;1.0;1.0;1.0;1.0;0.0;1.0;
Avi Love;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aviva;1;1.0;1.0;1.0;1.0;0.0;1.0;
Avona Dominica;1;1.0;1.0;1.0;1.0;0.0;1.0;
Avril Bee;1;1.0;1.0;1.0;1.0;0.0;1.0;
Avril Sun;1;1.0;1.0;1.0;1.0;0.0;1.0;
Avrora Sky;1;1.0;1.0;1.0;1.0;0.0;1.0;
Avy Scott;1;1.0;1.0;1.0;1.0;0.0;1.0;
Awesome Antica;1;1.0;1.0;1.0;1.0;0.0;1.0;
Awesome Ashley;1;1.0;1.0;1.0;1.0;0.0;1.0;
Axelle Parker;1;1.0;1.0;1.0;1.0;0.0;1.0;
Axis Evol;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aya Fujii;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
Aya Hirai;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aya Kisaki;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aya May;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aya Sakuraba;1;1.0;1.0;1.0;1.0;0.0;1.0;
Aya Shiraishi;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ayaka Mikami;1;1.0;1.0;1.0;1.0;0.0;1.0;
Ayako Fuji;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;1.0;
